e1	e2	e3	cumvol
2.7496E+00	2.4922E+00	4.3653E-01	2.8172361362847E-01
4.2301E-01	2.5875E+00	6.5987E-01	2.8197906665489E-01
3.2154E-01	5.0936E-01	6.6510E-01	2.8198371552786E-01
3.2409E-01	2.2681E+00	2.1307E-01	2.8201606435945E-01
2.9590E+00	8.3418E-01	1.9518E-01	2.8212327835648E-01
2.6457E+00	7.2255E-01	2.6950E-01	2.8223763961422E-01
4.3106E-01	7.8344E-01	3.1727E-01	2.8254978854567E-01
2.5176E+00	5.7221E-01	7.0119E-01	2.8262720194454E-01
8.8057E-02	2.4571E+00	7.7974E-01	2.8282812684455E-01
2.1190E-01	2.6128E+00	4.6169E-01	2.8308819313988E-01
2.8126E-01	2.5801E+00	6.5635E-01	2.8310619862161E-01
7.4818E-02	5.9160E-01	8.2996E-01	2.8366690865074E-01
1.9609E-01	5.7189E-01	4.6634E-01	2.8404331375502E-01
4.0636E-01	2.3269E+00	1.7874E-03	2.8413181527541E-01
2.6417E+00	2.4545E+00	3.8347E-01	2.8426958060763E-01
2.8878E+00	5.3322E-01	4.3393E-01	2.8463203909302E-01
2.6496E+00	8.6179E-01	4.4134E-01	2.8485091962908E-01
3.0254E+00	2.5852E+00	8.6840E-01	2.8500098362086E-01
2.8918E+00	8.8383E-01	2.2532E-01	2.8525100957129E-01
3.0360E+00	2.2801E+00	4.2837E-01	2.8542928927193E-01
2.8882E+00	2.5035E+00	5.1657E-01	2.8554358847688E-01
3.3483E-01	2.5742E+00	1.0317E+00	2.8566612239227E-01
2.9770E+00	6.7682E-01	8.8560E-01	2.8658735709769E-01
4.3560E-01	2.4422E+00	9.3328E-02	2.8683188883304E-01
2.9730E+00	2.5208E+00	1.0320E+00	2.8685925309624E-01
2.6456E+00	7.8405E-01	9.9096E-01	2.8695233228148E-01
3.0027E+00	2.5354E+00	7.2754E-01	2.8717748523564E-01
8.8126E-02	5.9013E-01	3.8350E-01	2.8745745013143E-01
3.0283E+00	6.3176E-01	6.3614E-01	2.8765092564485E-01
2.4319E-01	4.7684E-01	3.8807E-01	2.8768093478108E-01
5.5229E-01	5.6322E-01	6.2163E-02	2.8804947850893E-01
1.0969E-01	2.4929E+00	9.0645E-01	2.8809728967512E-01
1.2720E-01	2.7896E+00	4.2857E-01	2.8814764398844E-01
1.8438E-01	2.0291E+00	4.9264E-01	2.8887439202515E-01
3.0395E+00	9.8437E-01	1.2043E-01	2.8905967758752E-01
5.5219E-01	6.5300E-01	5.4369E-01	2.8958545087853E-01
9.3857E-01	2.4052E+00	1.5005E-01	2.8996536959490E-01
3.7917E-01	2.2941E+00	7.6037E-01	2.9004786928804E-01
2.0049E-01	2.5115E+00	4.7834E-01	2.9046288546943E-01
3.0371E-02	9.3996E-01	1.5582E-01	2.9069758234617E-01
1.6395E-01	2.8077E+00	1.0560E-02	2.9102501457466E-01
4.8331E-02	2.6262E+00	2.9878E-01	2.9106662046183E-01
3.2098E-01	4.4521E-01	7.6843E-02	2.9129406428294E-01
5.3564E-01	2.5889E+00	5.5824E-01	2.9133831504313E-01
1.3205E-01	4.3721E-01	1.6727E-01	2.9153152301747E-01
6.0261E-02	2.3927E+00	7.4993E-01	2.9158157215314E-01
2.8252E+00	2.6690E+00	6.7368E-02	2.9190173911888E-01
4.3912E-01	2.7306E+00	5.1314E-01	2.9199593728886E-01
2.4346E+00	2.4157E+00	5.5325E-01	2.9213949692752E-01
1.7792E-01	2.5862E+00	5.9141E-01	2.9221039986971E-01
2.9376E+00	5.9167E-01	2.7527E-01	2.9229117022280E-01
7.1782E-01	5.3617E-01	4.6618E-01	2.9230215661844E-01
2.9039E+00	2.3934E+00	6.3931E-01	2.9238201143856E-01
6.6652E-01	2.6599E+00	1.7911E-01	2.9255401160029E-01
2.9056E+00	2.6695E+00	1.9900E-01	2.9267210416351E-01
1.6981E+00	2.6613E+00	9.7955E-01	2.9294330537427E-01
2.9587E+00	2.5094E+00	2.1515E-01	2.9304106395024E-01
2.9803E+00	7.6360E-01	1.8118E-01	2.9306629196984E-01
1.1916E-01	2.6533E+00	2.9152E-01	2.9324438754663E-01
3.1020E+00	2.4627E+00	1.3210E-01	2.9344277743758E-01
2.9816E-01	2.7904E+00	1.6381E-01	2.9356120773074E-01
2.8150E+00	4.7361E-01	6.6432E-01	2.9356315069515E-01
1.4320E-01	6.8579E-01	1.7398E-01	2.9369447372704E-01
2.8091E+00	2.5534E+00	1.6801E-01	2.9369603013309E-01
2.9154E+00	2.4218E+00	1.0141E+00	2.9374038261917E-01
4.2196E-02	2.6288E+00	9.4173E-01	2.9389708219046E-01
5.2064E-02	2.2419E+00	7.7610E-01	2.9418088113488E-01
1.1640E+00	2.3527E+00	7.6364E-01	2.9428364869345E-01
1.9501E+00	4.5660E-01	4.8274E-02	2.9432484767708E-01
1.4037E+00	6.2396E-01	6.3615E-01	2.9454246884668E-01
3.1086E-01	8.3575E-01	1.3036E-01	2.9489895398807E-01
3.0159E+00	6.4268E-01	2.4076E-03	2.9496182058531E-01
1.7724E-01	7.0359E-01	3.9068E-01	2.9511226604916E-01
2.9356E+00	4.5207E-01	6.5886E-01	2.9527622884867E-01
3.5437E-01	2.6531E+00	8.6437E-01	2.9565000739060E-01
5.3137E-02	4.7551E-01	7.8940E-01	2.9581910327829E-01
2.9594E+00	7.1590E-01	4.6347E-01	2.9593203020105E-01
3.6030E-02	3.9190E-01	6.3724E-01	2.9608974703120E-01
2.8318E+00	5.2524E-01	7.4334E-01	2.9621761138298E-01
1.4846E-01	2.6072E+00	1.5280E-02	2.9625992935135E-01
3.1191E+00	5.3503E-01	4.4331E-01	2.9646258969497E-01
2.6555E+00	2.5721E+00	4.3408E-01	2.9650653527751E-01
2.6990E-01	2.2496E+00	6.4768E-01	2.9657601405731E-01
7.7787E-02	4.0095E-01	8.6935E-01	2.9662606319298E-01
1.8619E-01	2.2260E+00	4.7354E-01	2.9673472983565E-01
2.7096E+00	7.2196E-01	6.1289E-01	2.9691088244802E-01
2.3756E+00	2.6639E+00	1.0243E+00	2.9692553097554E-01
3.1042E+00	6.1818E-01	2.7723E-01	2.9697690254772E-01
2.8976E+00	2.4965E+00	2.0490E-01	2.9729790875201E-01
2.7409E+00	2.5218E+00	1.2886E-01	2.9748967018426E-01
1.6372E-01	5.7315E-01	5.9919E-01	2.9757450957277E-01
3.0259E+00	2.0941E+00	4.2618E-02	2.9831270482337E-01
2.9528E+00	2.6447E+00	1.3027E-01	2.9839723903423E-01
4.5764E-01	2.5684E+00	9.0359E-01	2.9864414301723E-01
5.8927E-02	2.6670E+00	4.7025E-01	2.9874179986731E-01
2.9327E+00	4.7544E-01	9.8336E-02	2.9878544027220E-01
2.1611E-01	2.2476E+00	3.1496E-01	2.9915200746609E-01
3.0233E-01	7.4081E-01	2.5850E-01	2.9917174228788E-01
3.9834E-01	2.5215E+00	1.7460E-01	2.9926370248838E-01
2.0558E+00	2.4609E+00	3.5650E-01	2.9933389334938E-01
2.9725E+00	1.9611E+00	2.7192E-01	2.9978012717051E-01
1.5190E-01	4.8918E-01	5.4973E-01	3.0045107347272E-01
2.0314E+00	2.4093E+00	7.2583E-01	3.0049206900458E-01
3.0130E+00	2.3958E+00	3.0268E-01	3.0085874402791E-01
2.9487E+00	2.0403E+00	1.8226E-01	3.0089811194560E-01
2.9299E+00	4.0850E-01	1.7150E-01	3.0123816937374E-01
2.8116E+00	2.7040E+00	4.7127E-02	3.0183392295316E-01
2.8409E+00	2.7177E+00	8.2531E-01	3.0186962873897E-01
2.9990E+00	2.7829E+00	1.3681E-01	3.0201274993906E-01
3.0957E+00	5.4957E-01	9.0981E-01	3.0227442350338E-01
1.7940E-01	2.2733E+00	8.0980E-01	3.0234298675021E-01
3.0412E+00	2.3386E+00	9.7637E-01	3.0265740620343E-01
4.5666E-01	2.3717E+00	6.6891E-01	3.0274926467804E-01
2.2281E+00	2.3569E+00	7.3683E-01	3.0285493447612E-01
2.9599E+00	2.1248E+00	3.9823E-01	3.0343481271385E-01
3.0763E+00	7.4517E-01	3.4950E-01	3.0383625866211E-01
3.0006E+00	2.4993E+00	4.1944E-01	3.0401537556679E-01
2.8058E+00	2.3569E+00	1.9787E-01	3.0422055464334E-01
2.8880E+00	2.5908E+00	2.0609E-01	3.0447813475802E-01
2.1066E-01	6.6574E-01	3.6238E-01	3.0485414313135E-01
3.3331E-01	7.6187E-01	3.3454E-01	3.0502443734998E-01
8.3201E-02	2.5925E+00	8.1859E-01	3.0567147298281E-01
3.3575E-01	2.7995E+00	2.7341E-01	3.0614354823063E-01
5.5732E-01	5.8816E-01	2.3925E-01	3.0656387857228E-01
1.3688E-01	2.5334E+00	5.1578E-01	3.0665583877277E-01
2.7838E+00	2.4510E+00	4.7346E-01	3.0669968262943E-01
2.9760E+00	5.3020E-01	6.3509E-01	3.0673660912586E-01
3.0672E+00	2.6676E+00	6.0837E-01	3.0678604790622E-01
9.6887E-02	2.6252E+00	4.9843E-01	3.0699058000613E-01
3.3164E-02	6.9466E-01	6.0786E-01	3.0699257383349E-01
2.5330E+00	2.3382E+00	1.0963E-01	3.0709246865305E-01
3.1261E+00	5.6624E-01	6.3547E-02	3.0745240331922E-01
2.7569E+00	2.2778E+00	1.4526E-01	3.0748037793773E-01
1.4738E+00	4.7496E-01	1.0410E-01	3.0755596027066E-01
1.0614E+00	2.6630E+00	4.7906E-01	3.0776070904671E-01
2.9858E-02	2.6552E+00	8.5799E-01	3.0778308874152E-01
2.2386E-02	2.5653E+00	7.8149E-01	3.0779468549247E-01
8.6780E-03	2.6241E+00	6.8553E-01	3.0803061325243E-01
5.9207E-02	2.3956E+00	3.3395E-01	3.0807394847965E-01
3.0028E+00	2.6391E+00	8.5769E-01	3.0844461115770E-01
2.2396E+00	3.7919E-01	1.6110E-01	3.0852507633313E-01
3.0079E+00	2.5258E+00	2.7704E-01	3.0866808360023E-01
2.4916E+00	2.6930E+00	4.5382E-01	3.0870653598496E-01
7.6978E-01	7.4365E-01	5.2500E-01	3.0876523182089E-01
1.6995E-01	2.5735E+00	4.5070E-01	3.0906265186138E-01
1.5940E-01	2.7445E+00	8.6607E-01	3.0912684089513E-01
9.1613E-02	2.4161E+00	1.0245E+00	3.0965212488463E-01
1.7689E+00	3.7246E-01	3.9902E-01	3.0967908224429E-01
9.7309E-02	5.9240E-01	3.8151E-01	3.0975832670909E-01
3.0903E+00	9.2042E-01	1.1173E-01	3.1051423650540E-01
2.8904E+00	7.0106E-01	4.4427E-01	3.1066031080795E-01
1.8223E-01	7.6088E-01	5.2198E-01	3.1071544623789E-01
2.9100E-01	6.9082E-01	9.3890E-01	3.1080272704765E-01
2.6327E-02	4.0900E-01	2.7775E-01	3.1118038744936E-01
3.0503E+00	1.0385E+00	7.6150E-01	3.1136464964933E-01
5.4167E-03	7.0077E-01	6.7134E-01	3.1147431422294E-01
3.0891E+00	2.2098E+00	6.4596E-01	3.1163178385918E-01
2.7723E+00	2.5559E+00	2.7838E-01	3.1213063641185E-01
2.9458E+00	2.5831E+00	5.1365E-01	3.1213255903109E-01
2.4836E-01	2.2743E+00	5.3768E-01	3.1213373905136E-01
3.0903E+00	9.2042E-01	1.1173E-01	3.1213700445228E-01
2.4836E-01	2.2743E+00	5.3768E-01	3.1218959673509E-01
2.4836E-01	2.2743E+00	5.3768E-01	3.1218959948169E-01
2.9032E+00	4.8182E-01	9.3656E-01	3.1239029753298E-01
2.5454E-03	2.4634E+00	5.8661E-01	3.1295028734283E-01
3.1229E+00	7.0843E-01	1.6221E-01	3.1298894317932E-01
3.0526E+00	2.5875E+00	7.9840E-01	3.1310656780347E-01
2.9552E+00	2.7259E+00	2.5389E-01	3.1325867139926E-01
2.8643E+00	3.5016E-01	5.4524E-01	3.1327220094203E-01
3.1400E+00	6.3879E-01	6.4136E-01	3.1426669761293E-01
2.9887E+00	7.9870E-01	6.1711E-01	3.1431186390610E-01
3.7083E-01	2.4566E+00	7.8584E-01	3.1450454900939E-01
2.8140E-01	7.2014E-01	4.7078E-02	3.1458552281425E-01
2.8877E+00	2.2408E+00	2.7859E-01	3.1463424951340E-01
3.0554E+00	2.6396E+00	3.4514E-01	3.1471054392753E-01
3.2568E-01	6.1048E-01	4.0336E-01	3.1490091476693E-01
1.8460E-01	2.2679E+00	6.6844E-01	3.1492746522304E-01
9.1640E-03	5.9813E-01	7.8952E-01	3.1528104507314E-01
1.7701E-01	5.6341E-01	3.3310E-01	3.1540714142903E-01
2.9426E+00	2.4391E-01	4.7386E-02	3.1565331298566E-01
2.0468E-02	2.3747E+00	6.2076E-01	3.1570956740034E-01
4.5932E-01	6.3586E-01	4.7899E-01	3.1579756029130E-01
2.7463E+00	4.2110E-01	7.5889E-01	3.1596879140534E-01
8.1849E-01	2.6812E+00	6.8317E-01	3.1604701861129E-01
3.0397E+00	6.1730E-01	3.0463E-01	3.1629882781649E-01
3.9984E-02	2.3637E+00	5.2756E-01	3.1630329358287E-01
2.4798E+00	2.5365E+00	1.2720E-01	3.1641285643059E-01
1.0362E-01	2.3209E+00	4.5206E-01	3.1672923410710E-01
3.1358E+00	2.4114E+00	4.2101E-01	3.1796278253990E-01
3.0004E+00	5.2086E-01	8.6896E-01	3.1895816931231E-01
2.2386E-02	2.5653E+00	7.8149E-01	3.1906470072864E-01
2.7410E+00	6.2401E-01	8.9104E-01	3.1958793290703E-01
4.3019E-01	2.5742E+00	8.1609E-02	3.1964347524052E-01
2.9459E+00	2.3791E+00	8.5916E-02	3.1987921989388E-01
3.9984E-02	2.3637E+00	5.2756E-01	3.1988019646238E-01
1.3318E+00	2.3822E+00	7.0021E-01	3.1992882143565E-01
1.3051E-01	2.4988E+00	8.3128E-01	3.1994387686671E-01
1.7984E-01	6.0367E-01	7.9088E-01	3.2002006955495E-01
5.8656E-02	4.6243E-01	8.5336E-01	3.2010155198924E-01
2.7075E+00	7.0946E-01	4.9780E-01	3.2021930580526E-01
5.0253E-01	7.6316E-01	2.9747E-01	3.2052632470030E-01
1.4585E-01	7.5802E-01	3.4666E-01	3.2186279938406E-01
2.8417E+00	2.4063E+00	2.4709E-01	3.2199988111833E-01
3.0077E+00	2.4124E+00	6.8813E-01	3.2270138791107E-01
1.9147E-02	2.6316E+00	2.7391E-01	3.2287622724226E-01
2.5498E+00	2.5742E+00	1.0072E+00	3.2388502352089E-01
5.8359E-01	2.3080E+00	7.5381E-01	3.2394605905219E-01
2.0118E+00	4.9557E-01	2.1202E-01	3.2396681113284E-01
2.9585E+00	2.4065E+00	7.3255E-01	3.2405510920146E-01
6.6378E-01	5.2660E-01	2.6236E-01	3.2418958675306E-01
8.8835E-02	1.7907E+00	3.6870E-01	3.2443425480110E-01
8.7127E-02	1.7911E+00	3.6240E-01	3.2443717433401E-01
2.9079E+00	7.1848E-01	6.1698E-01	3.2456329815589E-01
1.3801E-01	2.4063E+00	5.1678E-01	3.2480913910339E-01
2.6803E+00	4.0640E-01	8.0778E-01	3.2512081704399E-01
2.9170E+00	2.5237E+00	2.0038E-01	3.2553557992792E-01
1.4613E-01	8.5348E-01	3.7994E-01	3.2586257778688E-01
2.3935E-01	2.6067E+00	8.6839E-01	3.2600110199420E-01
3.0992E+00	4.9936E-01	5.1955E-01	3.2600151703582E-01
3.5631E-02	9.0295E-01	3.6079E-01	3.2604434363361E-01
8.5511E-02	2.4054E+00	7.9294E-01	3.2612094322540E-01
2.5695E+00	2.8234E+00	3.0057E-01	3.2616885611747E-01
3.0700E+00	2.6587E+00	2.2483E-01	3.2631619894181E-01
1.3839E-01	2.2576E+00	9.7300E-01	3.2643657626843E-01
2.9405E+00	2.5229E+00	7.3550E-01	3.2682893402608E-01
3.0884E+00	2.5311E+00	7.6466E-01	3.2699016548556E-01
2.1599E-01	2.4061E+00	6.6132E-01	3.2764609806433E-01
8.2838E-02	2.5627E+00	9.6355E-01	3.2794419356470E-01
3.0674E+00	6.2471E-01	8.0778E-01	3.2801977589763E-01
2.8035E+00	5.1108E-01	4.5234E-01	3.2829464737833E-01
9.8236E-02	2.4321E+00	7.9566E-01	3.2860304974542E-01
2.4793E-01	2.7559E+00	7.2013E-02	3.2860908209043E-01
3.0334E+00	2.4607E+00	1.9546E-01	3.2862434097325E-01
2.7204E+00	5.1122E-01	5.2039E-01	3.2909339699680E-01
3.0978E+00	2.7175E+00	6.5048E-02	3.2931699659669E-01
2.9418E+00	2.6281E+00	6.6373E-01	3.2937670969148E-01
3.0465E+00	4.5831E-01	2.2834E-01	3.2981486647730E-01
2.9337E-01	7.5557E-01	6.2502E-01	3.3033453926696E-01
1.1581E+00	5.4681E-01	3.9179E-01	3.3041134231051E-01
2.8482E+00	4.1520E-01	5.1657E-01	3.3058598632800E-01
2.9439E+00	2.5051E+00	1.0132E+00	3.3075313111322E-01
1.0923E+00	2.3063E+00	1.2647E-01	3.3077835913282E-01
8.5619E-02	2.5185E+00	9.8231E-01	3.3105475751907E-01
3.1154E+00	2.2935E+00	2.4224E-01	3.3106044399607E-01
3.0992E+00	4.9936E-01	5.1955E-01	3.3115189556714E-01
2.6143E+00	2.3564E+00	2.0471E-01	3.3152046981276E-01
2.8091E+00	2.5976E+00	2.2611E-01	3.3154325641111E-01
3.0302E+00	6.5122E-01	2.0516E-01	3.3172419522640E-01
2.9548E+00	8.2048E-01	7.5567E-01	3.3194605124461E-01
3.2821E-01	2.5164E+00	8.4154E-01	3.3206444186468E-01
1.2917E-01	2.3305E+00	4.1829E-01	3.3255087877302E-01
2.6657E-02	7.3803E-01	3.0570E-01	3.3299968931083E-01
2.5466E+00	2.5066E+00	6.4071E-01	3.3327332380477E-01
2.4562E+00	2.7498E+00	5.2587E-01	3.3350512759733E-01
3.0992E+00	4.9936E-01	5.1955E-01	3.3350543074047E-01
3.0758E+00	4.9876E-01	5.4577E-01	3.3350763819218E-01
4.0610E-01	2.4545E+00	9.6990E-01	3.3424099332515E-01
3.1385E+00	4.2075E-01	1.0238E+00	3.3466837937421E-01
2.8091E+00	2.5976E+00	2.2611E-01	3.3467082079547E-01
1.2262E-01	2.5344E+00	4.9871E-01	3.3475911886408E-01
2.8941E+00	7.2150E-01	5.3920E-01	3.3485616535885E-01
3.3638E-01	4.6970E-01	2.7355E-01	3.3486095664806E-01
2.8793E+00	7.8716E-01	7.8509E-01	3.3567704442645E-01
2.4892E+00	3.6364E-01	6.7094E-01	3.3576361315502E-01
8.1289E-02	1.9885E+00	6.2741E-01	3.3578111000732E-01
2.9255E-01	2.7260E+00	8.1743E-01	3.3581966411793E-01
9.1332E-02	2.5274E+00	8.1753E-01	3.3612870939261E-01
2.9198E+00	2.4318E+00	8.7273E-01	3.3644723755434E-01
3.3870E-02	2.4433E+00	4.1258E-01	3.3655872302130E-01
4.7234E-01	2.3782E+00	1.0110E+00	3.3720153296084E-01
1.6486E+00	2.5173E+00	6.1914E-01	3.3724598717280E-01
2.9550E+00	6.9913E-01	3.9771E-01	3.3736640722428E-01
2.7826E+00	2.6529E+00	1.8544E-01	3.3738064884826E-01
3.3228E-01	2.4154E+00	8.7956E-01	3.3743578427820E-01
5.5212E-01	2.8925E+00	3.7420E-01	3.3756581742586E-01
2.7416E+00	2.5080E+00	9.7267E-02	3.3772377941539E-01
2.9514E+00	4.3595E-01	4.9689E-01	3.3772469901740E-01
2.9514E+00	4.3595E-01	4.9689E-01	3.3773376279380E-01
1.6236E-01	2.4602E+00	5.3510E-01	3.3808819408955E-01
2.3203E-01	2.2895E+00	4.0843E-01	3.3823519308040E-01
2.4958E+00	5.3023E-01	1.0166E+00	3.3850224285777E-01
3.0163E+00	6.9887E-01	4.7464E-01	3.3875155062345E-01
2.6286E-01	5.5320E-01	1.8846E-01	3.3894063361313E-01
2.8704E+00	2.3145E+00	6.4110E-01	3.3917955211412E-01
2.7547E-01	4.3220E-01	4.4536E-01	3.3918037609379E-01
4.2186E-01	2.3789E+00	3.6415E-01	3.3924273406160E-01
2.7545E-01	2.4323E+00	8.0139E-01	3.3932706482069E-01
3.0308E+00	2.8082E+00	7.4510E-01	3.3950242600567E-01
2.9198E+00	2.4318E+00	8.7273E-01	3.3950488777210E-01
2.4183E-01	8.7933E-01	5.1212E-01	3.3959288066306E-01
3.9045E-01	2.3775E+00	3.7771E-01	3.3983005354786E-01
1.2210E-01	2.4285E+00	7.1402E-01	3.3991285841866E-01
3.1109E+00	5.7208E-01	7.6187E-01	3.4012614403102E-01
2.6498E+00	2.5981E+00	4.5344E-01	3.4039488550987E-01
2.9536E+00	2.8889E+00	3.5174E-02	3.4089464240565E-01
3.0655E+00	2.6445E+00	8.5572E-01	3.4092465154188E-01
4.2143E-01	2.5454E+00	9.0225E-01	3.4117562354304E-01
3.1191E+00	9.8409E-01	9.8068E-01	3.4119871531905E-01
2.5758E+00	5.4755E-01	5.3082E-01	3.4133947546134E-01
5.5985E-01	2.4611E+00	1.0182E+00	3.4137314672944E-01
2.1490E-01	6.7318E-01	5.2828E-01	3.4137412838424E-01
4.8850E-01	2.4073E+00	1.0102E+00	3.4147712279154E-01
2.8288E-01	7.2721E-01	7.3871E-01	3.4197174659914E-01
2.7547E-01	4.3220E-01	4.4536E-01	3.4201019898386E-01
3.1154E+00	2.2935E+00	2.4224E-01	3.4249329724864E-01
3.0816E+00	2.6152E+00	1.1392E-01	3.4269298414463E-01
2.0085E-01	6.7436E-01	5.4351E-01	3.4302094331320E-01
2.9695E+00	4.0895E-01	6.9379E-01	3.4342801368567E-01
3.1018E+00	3.5291E-01	1.6154E-01	3.4357924752513E-01
2.9322E+00	9.2956E-01	7.0642E-01	3.4396668073267E-01
2.4803E+00	2.6402E+00	5.4550E-01	3.4433405766461E-01
2.9152E+00	2.4972E+00	2.8990E-01	3.4501809405377E-01
3.4725E-01	5.2083E-01	5.9905E-01	3.4560878168409E-01
2.4454E+00	2.5506E+00	4.6074E-02	3.4564397884048E-01
2.1836E-01	2.7707E+00	8.5158E-01	3.4566422229169E-01
3.0105E+00	9.6265E-01	3.0116E-01	3.4576116706058E-01
3.0084E+00	2.7238E+00	9.9948E-01	3.4655099226711E-01
2.6700E+00	2.3218E+00	3.7680E-01	3.4688360336043E-01
2.9295E+00	1.7070E+00	2.9543E-01	3.4697169797727E-01
3.1334E+00	2.1178E+00	6.0987E-01	3.4724478823772E-01
3.0617E+00	6.3576E-01	5.8013E-01	3.4747291769130E-01
2.8774E+00	3.1476E-01	6.2445E-01	3.4754392235938E-01
1.2827E-01	6.6565E-01	8.0608E-01	3.4760760276370E-01
2.0530E-01	2.6995E+00	8.5444E-01	3.4766345027485E-01
4.8932E-01	2.4726E+00	5.3891E-01	3.4792838720557E-01
3.0966E+00	5.5109E-01	2.9344E-01	3.4811151211014E-01
2.8934E-01	8.9340E-01	3.7214E-01	3.4834065373627E-01
5.0043E-02	2.3126E+00	7.5213E-01	3.4840708073951E-01
7.9473E-02	9.1003E-01	6.9756E-01	3.4890775520278E-01
3.0301E+00	2.5272E+00	8.0077E-01	3.4952636353690E-01
2.3286E-01	5.6528E-01	2.0167E-01	3.4965675781146E-01
1.9818E-01	2.4323E+00	8.2151E-01	3.4979668380149E-01
2.9079E+00	2.4819E+00	2.6173E-01	3.4994040925334E-01
2.9425E+00	6.0795E-01	5.0280E-01	3.5004507501694E-01
3.1166E+00	2.0691E+00	4.1195E-01	3.5048708924834E-01
2.0071E-02	5.5758E-01	5.7493E-01	3.5068141010386E-01
2.7938E+00	3.9787E-01	1.0212E+00	3.5071253822483E-01
6.1031E-01	7.4677E-01	4.9681E-01	3.5077967730926E-01
2.7133E+00	4.2932E-01	7.3758E-01	3.5084946126672E-01
2.8259E+00	2.6355E+00	3.6734E-01	3.5103416292251E-01
3.4571E-01	2.5292E+00	7.6973E-01	3.5104281979537E-01
1.0529E-01	2.4395E+00	6.0635E-01	3.5129252225748E-01
3.0292E+00	8.2224E-01	4.5925E-01	3.5138926357460E-01
2.9459E+00	2.6239E+00	8.8544E-01	3.5164280008533E-01
4.3492E-01	2.4180E+00	5.9962E-02	3.5164477356751E-01
4.0254E-01	2.3993E+00	3.3449E-01	3.5193687741322E-01
2.8487E+00	2.1241E+00	2.5737E-01	3.5194583946373E-01
3.4322E-01	2.4726E+00	6.5418E-01	3.5221856554551E-01
2.3735E-01	2.6054E+00	6.5799E-01	3.5249655390735E-01
1.8357E-01	2.2965E+00	6.7478E-01	3.5275324697231E-01
2.3834E+00	2.6828E+00	3.2992E-01	3.5287670862777E-01
9.2359E-01	2.7670E+00	2.2105E-01	3.5301693267465E-01
2.8845E+00	2.5913E+00	4.8049E-01	3.5311001185988E-01
7.3475E-01	2.6644E+00	1.0144E+00	3.5318091480208E-01
4.6347E-01	2.5471E+00	7.5882E-03	3.5318539074104E-01
2.8473E+00	6.4595E-01	1.0338E+00	3.5320970322768E-01
2.4129E+00	2.4789E+00	1.0363E+00	3.5337549709313E-01
2.9730E+00	2.6358E+00	1.2833E-01	3.5360334273149E-01
8.9269E-02	5.9923E-01	3.7610E-01	3.5366132648622E-01
2.8264E+00	2.4850E+00	1.2964E-01	3.5381300893684E-01
2.8678E+00	4.8347E-01	3.7436E-01	3.5386539776788E-01
4.0396E-02	2.2455E+00	7.2213E-01	3.5389866213244E-01
2.8004E+00	4.1205E-01	8.3504E-01	3.5404777702170E-01
2.3126E+00	2.6759E+00	2.9894E-01	3.5463499783385E-01
2.9133E+00	8.2746E-01	4.7613E-01	3.5502579511641E-01
7.6266E-01	2.6086E+00	3.1826E-01	3.5521234818332E-01
2.7410E+00	2.5040E+00	1.0258E+00	3.5539802335584E-01
4.3961E-01	2.6259E+00	8.3074E-01	3.5565943345012E-01
3.4121E-01	4.8175E-01	6.9133E-01	3.5584854695756E-01
1.4425E+00	3.1311E-01	9.2240E-01	3.5597231175616E-01
1.9712E-01	2.3675E+00	1.0058E+00	3.5608057658159E-01
2.7512E+00	6.6499E-01	4.2909E-01	3.5637248511360E-01
1.0740E-01	2.3483E+00	4.7834E-01	3.5668783841044E-01
2.8006E+00	6.5279E-01	3.5560E-01	3.5674460145455E-01
1.1498E-01	2.6505E+00	2.9613E-02	3.5768966443139E-01
2.9498E+00	7.3826E-01	1.0041E+00	3.5769074272578E-01
7.1387E-01	1.4968E+00	2.1316E-01	3.5773601074483E-01
2.6377E+00	4.6228E-01	3.9240E-01	3.5785050628074E-01
3.1299E+00	5.9493E-01	1.5978E-01	3.5846094806077E-01
7.0075E-02	1.7649E+00	6.4670E-01	3.5865814368982E-01
2.8339E+00	8.4429E-01	6.6867E-01	3.5874817109849E-01
2.7294E+00	2.4475E+00	9.1277E-01	3.5952326029325E-01
2.9980E+00	1.8638E+00	1.9176E-01	3.5956242475917E-01
2.8480E+00	4.7447E-01	4.7281E-01	3.5956717535802E-01
3.9987E-01	6.6225E-01	5.7702E-01	3.5961152784410E-01
3.0234E+00	8.7289E-01	5.0983E-01	3.5975750855883E-01
2.8796E+00	2.4442E+00	2.6618E-01	3.5980786287216E-01
1.9288E-01	2.5182E+00	9.8904E-01	3.6016565620843E-01
2.3873E-01	2.5573E+00	9.6204E-01	3.6041582864414E-01
2.0260E-01	7.7466E-01	8.1812E-01	3.6069483426483E-01
4.4190E-01	2.5506E+00	2.7412E-01	3.6070275871131E-01
3.0624E+00	2.6442E+00	6.3047E-01	3.6071964520830E-01
2.5606E+00	2.1749E+00	1.0427E+00	3.6098337465277E-01
2.9669E+00	3.7911E-01	2.0014E-01	3.6144576254452E-01
2.7451E+00	4.9339E-01	6.2350E-01	3.6148014589382E-01
3.1041E+00	5.9322E-01	1.0365E+00	3.6200234148543E-01
2.8719E+00	3.0835E-01	9.8445E-01	3.6225041429886E-01
7.9275E-02	2.5615E+00	4.6517E-01	3.6289611935710E-01
2.9896E+00	2.5044E+00	5.6069E-01	3.6298034839029E-01
