ID;ID;phi1A;PHIA;phi2A;minDev;myDev;eulNew0;eulNew1;eulNew2;disoriANew
ID;15949;0.306817;1.23462;5.98369;0.0174533;2.32822;0.775746;2.58019;5.93838;0.929335
ID;15950;0.945599;1.06388;5.82907;0.0174533;1.52991;1.23342;2.37421;0.0336848;0.70703
ID;15951;0.915227;1.21845;5.84536;0.0174533;3.7296;0;1.5708;0;0.912988
ID;15952;0.779403;1.67978;5.74564;0.0174533;0.642116;0.826581;2.21005;5.8479;0.538526
ID;15953;1.15948;1.55854;5.91448;0.0174533;2.9535;1.31653;1.78034;6.09042;0.314761
ID;15954;1.01904;1.12855;5.89655;0.0174533;1.80577;1.53415;2.26116;0.210615;0.865623
ID;15955;0.908265;1.56603;5.78299;0.0174533;0.369609;0.984979;1.91361;5.84814;0.359363
ID;15956;0.94714;1.4841;5.84595;0.0174533;3.07382;1.63568;2.28227;0.703543;0.800251
ID;15957;0.510434;1.03775;6.1023;0.0174533;2.68435;0.531892;1.8559;0.0277802;0.779809
ID;15958;0.837456;1.0251;5.58379;0.0174533;1.89256;1.44443;2.19712;0.155842;0.619555
ID;15959;0.794014;1.79253;5.5475;0.0174533;3.56565;0;1.5708;0;1.01743
ID;15960;1.14658;1.69071;6.07351;0.0174533;1.00393;1.43416;2.21757;0.163907;0.642315
ID;15961;1.00791;1.0647;5.76745;0.0174533;5.48688;0;1.5708;0;0.983205
ID;15962;0.745376;0.944918;5.85009;0.0174533;1.88764;0.675836;1.68719;0.0590788;0.876815
ID;15963;0.884349;0.85007;5.63313;0.0174533;1.40785;0.885085;1.01039;5.7226;0.183761
ID;15964;0.299542;1.21354;6.07694;0.0174533;4.85457;0;1.5708;0;0.485907
ID;15965;0.948617;1.11026;6.01061;0.0174533;3.20859;0;1.5708;0;0.860861
ID;15966;0.435698;1.53743;5.9946;0.0174533;0.448994;0.451581;1.72943;5.93261;0.202659
ID;15967;0.49963;1.57192;5.80477;0.0174533;2.2191;2.4282;2.74302;1.14691;1.00201
ID;15968;0.42198;1.58663;5.8633;0.0174533;0.786612;0.582429;2.20047;5.80831;0.64058
ID;15969;0.92668;1.54753;6.044;0.0174533;0.81707;1.05278;2.07404;6.17662;0.549417
ID;15970;0.615768;1.64843;5.80363;0.0174533;2.29758;1.52512;2.86756;6.2809;1.01266
ID;15971;0.816316;1.72959;5.89267;0.0174533;6.03003;0;1.5708;0;0.8315
ID;15972;0.677807;1.09869;5.98125;0.0174533;6.04165;0;1.5708;0;0.81442
ID;15973;0.774382;1.12004;5.98328;0.0174533;2.19216;1.33915;2.19525;0.576467;0.86011
ID;15974;0.312288;0.974361;6.11914;0.0174533;5.71088;0;1.5708;0;0.667613
ID;15975;0.815956;1.36724;5.94751;0.0174533;5.94598;0;1.5708;0;0.869017
ID;15976;0.893808;0.601044;5.70584;0.0174533;0.639841;0.738516;1.07648;5.95509;0.508285
ID;15977;0.70422;1.44251;5.78417;0.0174533;4.6301;0;1.5708;0;0.839607
ID;15978;0.867588;1.52493;6.23485;0.0174533;4.12205;0;1.5708;0;0.70733
ID;15979;0.402553;1.61435;5.93459;0.0174533;3.52412;0;1.5708;0;0.538406
ID;15980;0.682432;0.924076;5.7359;0.0174533;3.8808;0;1.5708;0;0.933201
ID;15981;1.01551;1.71032;6.01813;0.0174533;3.52417;0;1.5708;0;0.612459
ID;15982;0.865259;1.59599;6.19612;0.0174533;0.835877;1.17715;2.21583;0.484829;0.82057
ID;15983;0.454298;1.59686;6.10356;0.0174533;0.979818;0.608011;2.02289;6.06827;0.456705
ID;15984;0.524075;0.454106;5.8879;0.0174533;4.83322;0;1.5708;0;0.471713
ID;15985;0.649548;1.30052;5.65837;0.0174533;3.91573;0;1.5708;0;0.870143
ID;15986;0.584554;1.70928;5.7194;0.0174533;2.88534;3.33938;3.08718;1.98283;0.94398
ID;15987;1.14932;1.42342;5.97125;0.0174533;5.62379;0;1.5708;0;0.560447
ID;15988;0.712031;0.684411;5.81398;0.0174533;1.99015;1.00349;1.74472;5.99627;0.942171
ID;15989;0.699717;0.996588;5.83368;0.0174533;0.304877;0.741373;1.24636;5.86659;0.257655
ID;15990;1.17552;1.37199;6.02746;0.0174533;0.917916;1.25401;1.72703;6.24033;0.421515
ID;15991;0.861259;0.827412;5.66304;0.0174533;1.43551;0.765105;1.68403;0.0249642;0.889958
ID;15992;0.837074;1.57445;5.72527;0.0174533;2.41943;2.26546;2.55277;0.763121;0.827303
ID;15993;0.972208;1.7022;5.7214;0.0174533;0.922096;1.46204;2.20539;6.21773;0.7358
ID;15994;0.249555;1.24429;6.21395;0.0174533;3.64588;0;1.5708;0;0.40916
ID;15995;0.637306;1.48941;6.08838;0.0174533;3.32882;0;1.5708;0;0.662639
ID;15996;0.710572;1.53471;6.06279;0.0174533;3.37753;0;1.5708;0;0.739604
ID;15997;1.03174;1.49374;6.01974;0.0174533;1.50188;1.62963;2.17678;0.396204;1.00304
ID;15998;0.272213;1.29988;6.10653;0.0174533;0.827204;0.548879;1.84586;5.92559;0.636124
ID;15999;0.692053;0.814314;5.61216;0.0174533;0.808477;0.700834;1.18581;5.77563;0.407507
ID;16000;1.14769;1.29607;6.00169;0.0174533;0.207236;1.18532;1.44225;6.10149;0.185015
ID;16001;0.721354;0.953002;5.68001;0.0174533;5.29071;0;1.5708;0;0.959742
ID;16002;0.40081;1.54127;5.97439;0.0174533;5.16672;0;1.5708;0;0.501915
ID;16003;0.89216;1.75965;5.67717;0.0174533;0.193918;0.963084;1.89499;5.76523;0.167055
ID;16004;0.282308;1.55042;6.07358;0.0174533;0.64291;0.36762;1.93255;6.02256;0.396574
ID;16005;0.544603;1.52076;5.7468;0.0174533;3.82961;0;1.5708;0;0.751593
ID;16006;0.691691;1.77197;5.7;0.0174533;5.68668;0;1.5708;0;0.961124
ID;16007;0.673522;1.65524;5.99991;0.0174533;0.0902525;0.680666;1.71483;6.01143;0.0609527
ID;16008;0.269927;1.18864;6.12791;0.0174533;4.94969;0;1.5708;0;0.475052
ID;16009;0.825072;1.40245;5.72616;0.0174533;0.53512;0.84728;1.53859;5.80365;0.159269
ID;16010;0.726996;1.55646;5.67995;0.0174533;4.34293;0;1.5708;0;0.932767
ID;16011;1.00686;1.6293;6.16976;0.0174533;4.0301;0;1.5708;0;0.574568
ID;16012;0.346183;1.11687;5.94159;0.0174533;4.36909;0;1.5708;0;0.619457
ID;16013;0.855501;1.40684;5.61731;0.0174533;1.06987;0.96158;1.77162;5.75576;0.403218
ID;16014;0.400741;1.22696;6.05513;0.0174533;0.291456;0.393335;1.50849;6.11625;0.287825
ID;16015;0.919247;1.55901;5.99398;0.0174533;4.08775;0;1.5708;0;0.712407
ID;16016;0.945236;1.56777;5.7934;0.0174533;2.79799;2.01756;2.34424;0.77441;0.689293
ID;16017;0.0691386;0.983288;6.22748;0.0174533;3.29755;0;1.5708;0;0.592079
ID;16018;0.652878;1.41666;5.84383;0.0174533;0.660726;0.916023;1.96256;5.84719;0.604417
ID;16019;0.63257;0.619989;5.90606;0.0174533;4.70739;0;1.5708;0;0.668977
ID;16020;1.13314;1.36886;5.86285;0.0174533;2.41943;2.53805;2.2866;1.13269;0.357255
ID;16021;0.421492;1.50117;5.8846;0.0174533;1.51395;0.850926;2.69658;5.7602;0.954016
ID;16022;0.734693;0.857685;5.7576;0.0174533;1.72371;0.873059;2.41698;5.9888;0.730252
ID;16023;0.710192;1.2487;5.96843;0.0174533;0.495382;0.818327;1.52529;6.0516;0.313505
ID;16024;0.828413;0.723661;5.7954;0.0174533;0.792953;0.757453;0.945159;5.90186;0.234932
ID;16025;0.20936;0.873163;6.10087;0.0174533;4.90517;0;1.5708;0;0.73067
ID;16026;1.14444;1.59133;6.21754;0.0174533;1.6786;2.07086;2.22176;1.17464;0.848327
ID;16027;0.25378;1.13064;6.13035;0.0174533;0.0937662;0.268814;1.18062;6.12515;0.0518413
ID;16028;0.71249;1.17974;5.6696;0.0174533;5.15325;0;1.5708;0;0.91622
ID;16029;1.03557;1.02283;5.82191;0.0174533;3.92264;0;1.5708;0;0.95784
ID;16030;0.544131;1.39552;5.86394;0.0174533;5.94725;0;1.5708;0;0.676052
ID;16031;0.934386;0.993739;5.7956;0.0174533;1.83493;1.03962;2.1625;6.06308;0.71791
ID;16032;0.715031;1.15376;6.09351;0.0174533;0.133688;0.766729;1.25777;6.1062;0.118815
ID;16033;0.304468;1.56341;6.26092;0.0174533;3.2945;0;1.5708;0;0.305281
ID;16034;0.792955;1.02938;5.58248;0.0174533;5.67328;0;1.5708;0;1.03004
ID;16035;0.770582;0.998952;5.98964;0.0174533;6.11397;0;1.5708;0;0.924684
ID;16036;0.796711;0.799991;5.74872;0.0174533;1.05375;0.895088;1.30035;5.98856;0.582951
ID;16037;1.01003;1.74239;5.87744;0.0174533;2.75951;2.88822;2.39565;1.36232;0.703681
ID;16038;0.647103;1.49386;5.83821;0.0174533;5.99523;0;1.5708;0;0.770223
ID;16039;0.760424;1.20145;5.97614;0.0174533;2.64476;1.24933;2.14717;0.273101;0.902634
ID;16040;0.941894;1.59505;5.84463;0.0174533;4.91414;0;1.5708;0;0.758498
ID;16041;0.667662;1.49084;5.83983;0.0174533;3.76904;0;1.5708;0;0.78572
ID;16042;0.420525;1.51606;5.89948;0.0174533;4.35667;0;1.5708;0;0.562117
ID;16043;0.648596;1.30486;5.81763;0.0174533;4.83528;0;1.5708;0;0.785222
ID;16044;0.626002;0.819979;5.68002;0.0174533;0.350968;0.705307;1.14509;5.72287;0.34284
ID;16045;0.562075;1.5184;6.16889;0.0174533;2.99677;0.382228;2.77803;5.76208;0.447602
ID;16046;0.518957;1.14296;6.07676;0.0174533;3.70955;0;1.5708;0;0.665918
ID;16047;0.621501;1.51489;5.73505;0.0174533;3.39061;0;1.5708;0;0.812924
ID;16048;0.720009;1.79696;5.61283;0.0174533;2.85788;0.80735;2.77896;5.7043;0.983911
ID;16049;0.448607;1.38195;6.16578;0.0174533;5.30993;0;1.5708;0;0.489774
ID;16050;0.408514;1.57681;5.91657;0.0174533;1.12497;0.551139;2.24045;5.80099;0.695686
ID;16051;0.811511;1.72071;5.79194;0.0174533;4.53963;0;1.5708;0;0.87818
ID;16052;0.910414;0.521386;5.65748;0.0174533;4.91626;0;1.5708;0;0.592497
ID;16053;0.658446;1.60347;5.77282;0.0174533;3.51742;0;1.5708;0;0.834561
ID;16054;0.766257;0.907873;5.78685;0.0174533;2.78118;1.04839;2.20739;0.0838708;0.763721
ID;16055;1.09715;1.26486;5.90882;0.0174533;2.16016;1.6361;1.96164;0.100762;0.976246
ID;16056;1.24184;1.57692;6.11241;0.0174533;4.40837;0;1.5708;0;0.369872
ID;16057;0.537526;1.00566;5.82382;0.0174533;1.63906;0.670186;2.20815;6.16917;0.678325
ID;16058;0.444188;1.22238;5.89939;0.0174533;1.78124;0.750501;2.21601;6.21116;0.856301
ID;16059;0.872687;1.17657;5.59252;0.0174533;1.17649;1.00514;1.88465;6.11051;0.88339
ID;16060;1.10325;1.56398;6.25001;0.0174533;1.51172;1.69963;2.10066;1.32557;0.862486
ID;16061;0.72715;1.26565;6.07043;0.0174533;2.95932;1.01501;1.72855;6.11921;0.547782
ID;16062;0.755834;1.18019;5.6531;0.0174533;4.69047;0;1.5708;0;0.950934
ID;16063;0.825661;1.43959;6.12909;0.0174533;4.86641;0;1.5708;0;0.780585
ID;16064;0.674733;0.714467;5.73419;0.0174533;3.3236;0;1.5708;0;0.724979
ID;16065;0.557897;1.30012;5.74119;0.0174533;5.08889;0;1.5708;0;0.764992
ID;16066;0.874366;1.46188;6.06624;0.0174533;2.26435;1.93399;2.38635;0.492773;1.00562
ID;16067;1.0904;1.46902;5.84074;0.0174533;1.29117;1.16625;1.93856;6.22108;0.600255
ID;16068;0.734111;1.06731;5.7844;0.0174533;1.24203;0.843407;2.09072;0.19294;0.830188
ID;16069;0.640169;0.647963;5.92819;0.0174533;2.0768;0.667244;1.16488;6.00549;0.525712
ID;16070;0.843502;1.51814;5.95743;0.0174533;2.79263;2.39705;2.81967;1.19779;0.73692
ID;16071;0.583798;1.48917;5.84757;0.0174533;0.0225969;0.58439;1.49398;5.84777;0.00485124
ID;16072;0.222052;0.685699;6.13768;0.0174533;5.41405;0;1.5708;0;0.689791
ID;16073;0.762441;1.3611;5.78762;0.0174533;2.1366;1.46421;2.40276;0.00796589;0.987103
ID;16074;0.825358;1.3293;6.00855;0.0174533;3.21313;0;1.5708;0;0.855736
ID;16075;0.844163;1.72181;5.81364;0.0174533;1.84636;3.16015;2.73993;1.99709;0.852554
ID;16076;0.0810909;1.56417;6.21857;0.0174533;3.26476;0;1.5708;0;0.103717
ID;16077;0.868068;1.34391;6.08945;0.0174533;1.48928;1.00465;1.77999;6.22535;0.476446
ID;16078;0.434037;1.33996;6.20237;0.0174533;1.74171;0.974192;2.26198;0.0197266;0.859224
ID;16079;1.28553;1.6618;6.03595;0.0174533;2.69375;1.75659;2.24146;0.637097;0.99267
ID;16080;0.502966;1.48249;5.92958;0.0174533;4.20184;0;1.5708;0;0.605979
ID;16081;0.584295;1.5045;5.97464;0.0174533;5.84286;0;1.5708;0;0.65281
ID;16082;0.495511;1.5398;5.90846;0.0174533;1.44312;0.475612;2.16643;5.73919;0.647182
ID;16083;0.686387;1.16207;5.8654;0.0174533;0.442115;0.74169;1.56714;5.97819;0.426871
ID;16084;0.808285;1.07877;5.65573;0.0174533;6.24774;0;1.5708;0;0.99916
ID;16085;0.852368;0.52114;5.75803;0.0174533;2.15195;0.834133;1.82713;5.8469;0.667492
ID;16086;0.783438;0.629162;5.54839;0.0174533;1.345;0.779737;0.702494;5.56411;0.0744759
ID;16087;0.481508;1.02058;6.12911;0.0174533;0.381346;0.486038;1.39748;6.15022;0.3776
ID;16088;0.801931;1.52478;5.82523;0.0174533;5.74899;0;1.5708;0;0.899213
ID;16089;0.815273;1.41473;6.14745;0.0174533;1.58333;1.35741;2.42286;0.263331;0.712301
ID;16090;0.732037;1.11115;5.68197;0.0174533;4.261;0;1.5708;0;0.935533
ID;16091;0.601524;1.36947;6.15169;0.0174533;2.92396;1.26433;2.49986;0.41556;0.630557
ID;16092;0.413319;1.05628;6.16872;0.0174533;0.208319;0.491868;1.21673;6.14881;0.176011
ID;16093;1.27247;1.37392;6.10244;0.0174533;1.466;1.84929;1.91873;0.470993;0.983008
ID;16094;0.231698;1.18839;6.08556;0.0174533;1.06255;0.408763;1.78607;5.80345;0.675403
ID;16095;1.39948;1.61671;6.19983;0.0174533;0.111097;1.40672;1.70128;6.26819;0.108575
ID;16096;0.491677;1.48255;5.96129;0.0174533;3.15329;0;1.5708;0;0.580402
ID;16097;0.223545;1.16735;6.18705;0.0174533;1.82682;0.993237;2.46021;6.18003;0.946446
ID;16098;0.368591;1.06112;6.16446;0.0174533;5.30593;0;1.5708;0;0.619685
ID;16099;0.681932;0.841469;5.87859;0.0174533;1.77169;1.29022;1.83181;6.15386;0.974835
ID;16100;0.311308;1.16469;6.16515;0.0174533;2.46709;0.455707;1.72946;6.04298;0.591054
ID;16101;0.487966;1.1165;5.98165;0.0174533;4.48047;0;1.5708;0;0.67911
ID;16102;0.598343;0.292823;5.80706;0.0174533;5.60948;0;1.5708;0;0.317134
ID;16103;0.65918;1.29497;5.88396;0.0174533;1.81767;1.08277;2.33653;0.238547;0.845258
ID;16104;0.739346;1.5395;6.13237;0.0174533;5.378;0;1.5708;0;0.752181
ID;16105;1.04944;0.981126;5.90265;0.0174533;5.92135;0;1.5708;0;0.930653
ID;16106;0.454986;1.26093;6.04373;0.0174533;0.992606;0.830245;1.95744;6.08313;0.787721
ID;16107;0.788472;1.02062;6.04384;0.0174533;4.92687;0;1.5708;0;0.926179
ID;16108;0.993261;0.94828;5.72523;0.0174533;3.43824;0;1.5708;0;1.03647
ID;16109;0.682156;1.59;5.98754;0.0174533;4.46278;0;1.5708;0;0.744007
ID;16110;0.513462;1.31397;6.15099;0.0174533;5.95097;0;1.5708;0;0.572463
ID;16111;0.202237;1.20801;6.21003;0.0174533;3.50947;0;1.5708;0;0.414699
ID;16112;0.627178;1.54125;5.71389;0.0174533;6.26136;0;1.5708;0;0.834848
ID;16113;0.781962;0.709255;5.66294;0.0174533;4.45846;0;1.5708;0;0.726697
ID;16114;0.377374;1.34261;5.95212;0.0174533;2.78321;1.16328;2.85536;0.35831;0.668231
ID;16115;0.599304;1.34918;5.7838;0.0174533;4.6155;0;1.5708;0;0.762511
ID;16116;1.28216;1.63027;6.06857;0.0174533;2.05639;1.84264;2.25046;0.573453;0.975538
ID;16117;0.891537;0.422293;5.63505;0.0174533;6.23581;0;1.5708;0;0.486509
ID;16118;0.906984;1.15559;5.73714;0.0174533;1.12708;1.03173;1.73229;6.03965;0.668003
ID;16119;1.02141;1.27703;6.05718;0.0174533;0.0741563;1.04119;1.33157;6.08532;0.0667193
ID;16120;1.00071;1.22027;5.82295;0.0174533;2.95736;2.02032;2.49078;0.709212;0.610655
ID;16121;0.821244;1.51226;6.23176;0.0174533;4.11492;0;1.5708;0;0.754896
ID;16122;0.663866;1.1226;5.7025;0.0174533;5.86955;0;1.5708;0;0.883872
ID;16123;0.791948;0.570435;5.58801;0.0174533;4.22661;0;1.5708;0;0.578365
ID;16124;0.616595;1.25239;5.82644;0.0174533;2.42567;1.0756;2.65335;6.13742;0.860165
ID;16125;0.226722;1.48142;6.15513;0.0174533;0.0578308;0.231909;1.53116;6.15205;0.0500833
ID;16126;0.588629;0.883898;5.97836;0.0174533;1.44834;0.914464;1.93129;6.1852;0.813981
ID;16127;0.599964;1.34613;5.94781;0.0174533;5.0465;0;1.5708;0;0.687288
ID;16128;0.712409;1.45504;5.93512;0.0174533;0.793001;0.833634;1.99171;0.0623773;0.671737
ID;16129;0.60605;1.35374;5.79415;0.0174533;4.10962;0;1.5708;0;0.761294
ID;16130;0.775718;1.58243;5.68096;0.0174533;5.5885;0;1.5708;0;0.975443
ID;16131;0.270977;0.626794;6.14136;0.0174533;4.13526;0;1.5708;0;0.639532
ID;16132;0.714177;1.59755;5.97421;0.0174533;4.15156;0;1.5708;0;0.779743
ID;16133;0.861968;0.917637;5.83693;0.0174533;4.85199;0;1.5708;0;1.00127
ID;16134;0.446294;1.12294;5.83862;0.0174533;4.45781;0;1.5708;0;0.706247
ID;16135;0.93735;1.71849;5.74035;0.0174533;0.199258;0.992817;1.83529;5.84163;0.157031
ID;16136;0.922557;0.699874;5.71076;0.0174533;4.54101;0;1.5708;0;0.779332
ID;16137;0.920459;1.2657;5.78385;0.0174533;2.34488;2.11502;2.50118;0.624964;0.663275
ID;16138;1.01605;1.53513;6.04023;0.0174533;1.37912;1.82946;2.37211;0.681833;0.939193
ID;16139;0.766367;1.0478;5.74645;0.0174533;1.39143;1.12798;2.1121;0.197425;0.860867
ID;16140;0.313249;1.41611;5.98703;0.0174533;0.117802;0.321923;1.51995;5.97942;0.104413
ID;16141;0.850027;1.70427;5.61549;0.0174533;2.52555;2.70698;2.53477;1.03519;0.799041
ID;16142;0.679558;1.16306;5.66545;0.0174533;1.80747;1.67121;2.48972;6.21412;0.751665
ID;16143;0.676823;1.08121;5.94359;0.0174533;6.15505;0;1.5708;0;0.827613
ID;16144;0.288178;1.40911;6.24064;0.0174533;0.29094;0.376403;1.65014;6.18885;0.261023
ID;16145;0.785196;1.22563;5.68649;0.0174533;0.735602;0.997674;1.86406;5.90124;0.705667
ID;16146;0.87244;1.39931;5.72459;0.0174533;0.291155;0.868346;1.45273;5.75486;0.0612457
ID;16147;1.07451;1.26936;5.86719;0.0174533;4.37717;0;1.5708;0;0.752173
ID;16148;1.13174;1.30948;5.94798;0.0174533;4.20646;0;1.5708;0;0.63902
ID;16149;0.364915;1.28079;6.06716;0.0174533;4.42081;0;1.5708;0;0.489187
ID;16150;0.975524;1.69853;5.75516;0.0174533;1.62597;1.10472;2.01346;5.85665;0.344284
ID;16151;0.522081;1.24075;6.11957;0.0174533;0.803561;0.770021;1.92267;6.23502;0.732249
ID;16152;0.202862;1.45088;6.1954;0.0174533;1.87994;0.169183;1.97609;5.96128;0.572911
ID;16153;0.952823;1.26166;5.7379;0.0174533;3.01918;1.81365;2.30508;0.647195;0.53707
ID;16154;0.597141;1.07559;5.81485;0.0174533;1.46535;0.956078;2.34448;0.249184;0.768494
ID;16155;0.163118;0.60526;6.15522;0.0174533;2.15035;0.404323;1.64637;6.16751;0.660463
ID;16156;0.485305;1.28227;5.93532;0.0174533;4.27487;0;1.5708;0;0.621499
ID;16157;0.408506;1.27746;6.15582;0.0174533;1.26748;0.498618;2.28933;6.14366;0.615678
ID;16158;0.688858;1.34364;6.00872;0.0174533;5.12012;0;1.5708;0;0.743758
ID;16159;0.643214;0.836585;5.75103;0.0174533;2.55834;1.37011;2.01633;6.08109;0.879325
ID;16160;0.853084;0.813065;5.5872;0.0174533;0.633804;0.843842;1.34131;5.72002;0.543303
ID;16161;0.08347;0.245478;6.21575;0.0174533;4.11231;0;1.5708;0;0.245999
ID;16162;1.04302;1.60939;5.94277;0.0174533;5.87825;0;1.5708;0;0.621476
ID;16163;0.557522;1.4272;6.16603;0.0174533;0.08057;0.559052;1.50536;6.15609;0.0787866
ID;16164;0.817213;1.01799;5.96001;0.0174533;1.55219;0.930498;1.84937;0.261215;0.899203
ID;16165;0.729627;1.18426;6.04714;0.0174533;2.227;1.04933;2.362;0.0588668;0.609015
ID;16166;0.183054;0.765519;6.18476;0.0174533;0.520665;0.279965;0.996621;6.08694;0.245333
ID;16167;0.858123;1.21026;5.84287;0.0174533;5.44072;0;1.5708;0;0.949895
ID;16168;0.410281;0.861719;6.08039;0.0174533;0.878733;0.685564;1.50824;6.09089;0.702448
ID;16169;0.773071;1.34162;5.79077;0.0174533;3.07507;1.0445;2.08174;5.94825;0.793281
ID;16170;1.13524;1.39396;6.16348;0.0174533;0.666568;1.23103;1.75537;0.197954;0.489063
ID;16171;1.16023;1.46219;6.10436;0.0174533;4.96637;0;1.5708;0;0.46869
ID;16172;0.892811;1.7442;5.73199;0.0174533;1.75652;1.18468;2.69097;6.06498;0.950611
ID;16173;0.672187;1.46476;6.21845;0.0174533;1.45884;1.7593;2.52425;0.581536;0.785785
ID;16174;0.671845;1.54705;6.03758;0.0174533;1.53206;1.37764;2.44214;0.826406;0.881059
ID;16175;0.263524;1.31423;6.20685;0.0174533;0.843494;0.273452;1.99282;5.8988;0.743185
ID;16176;0.312016;0.482235;6.00042;0.0174533;1.91763;0.476581;1.34226;6.10998;0.838265
ID;16177;0.91081;1.59874;5.97084;0.0174533;4.41424;0;1.5708;0;0.724262
ID;16178;0.813159;1.01532;5.83198;0.0174533;2.85062;1.72005;2.37169;0.580373;0.559151
ID;16179;0.93526;1.43645;6.08758;0.0174533;0.257194;0.97598;1.53186;6.12624;0.111911
ID;16180;0.547855;1.06716;5.93207;0.0174533;6.06336;0;1.5708;0;0.753887
ID;16181;0.53142;1.28679;5.92687;0.0174533;2.79654;0.316499;3.07536;5.42361;0.792159
ID;16182;1.16849;1.61487;5.9556;0.0174533;4.79853;0;1.5708;0;0.513612
ID;16183;0.252525;1.0497;6.09879;0.0174533;5.34811;0;1.5708;0;0.585368
ID;16184;0.695751;1.38338;6.10692;0.0174533;4.67531;0;1.5708;0;0.724231
ID;16185;0.590745;1.27101;6.02132;0.0174533;0.40513;0.721053;1.64214;5.99045;0.39312
ID;16186;0.888681;1.07661;5.68997;0.0174533;5.64088;0;1.5708;0;1.03938
ID;16187;0.555359;0.840211;6.06231;0.0174533;5.47687;0;1.5708;0;0.885573
ID;16188;0.914553;0.823659;5.75142;0.0174533;0.350365;0.875759;1.11851;5.93479;0.33727
ID;16189;1.23468;1.51749;6.10982;0.0174533;3.63515;0;1.5708;0;0.385565
ID;16190;0.79497;1.21755;6.10683;0.0174533;2.15123;1.252;2.68301;0.635298;0.436647
ID;16191;1.09891;1.49505;6.19742;0.0174533;5.3144;0;1.5708;0;0.488454
ID;16192;0.730992;1.4586;6.09658;0.0174533;2.67254;0.920589;2.80988;6.22249;0.397238
ID;16193;0.752898;0.669354;5.82579;0.0174533;4.63629;0;1.5708;0;0.729428
ID;16194;1.07527;1.48556;6.22025;0.0174533;3.71223;0;1.5708;0;0.509113
ID;16195;1.15418;1.49023;6.08329;0.0174533;4.45193;0;1.5708;0;0.475429
ID;16196;0.724733;1.15762;5.90993;0.0174533;0.792958;1.03945;1.68719;5.97775;0.622899
ID;16197;0.528845;1.22737;6.17193;0.0174533;2.19438;1.11134;2.42685;0.146184;0.655438
ID;16198;0.942927;0.948671;5.89742;0.0174533;5.59503;0;1.5708;0;1.02887
ID;16199;0.715992;1.43452;5.75906;0.0174533;4.20486;0;1.5708;0;0.861251
ID;16200;0.847962;1.57686;5.83148;0.0174533;1.037;1.45113;2.27074;0.025724;0.916669
ID;16201;0.891814;0.869914;5.90405;0.0174533;3.23672;0;1.5708;0;1.00137
ID;16202;0.875798;1.19961;5.61429;0.0174533;4.09086;0;1.5708;0;1.04546
ID;16203;0.82766;1.61876;5.98428;0.0174533;4.1857;0;1.5708;0;0.793073
ID;16204;0.79355;0.826155;5.59446;0.0174533;4.26655;0;1.5708;0;0.832398
ID;16205;0.784532;1.6634;5.87366;0.0174533;3.54656;0;1.5708;0;0.869134
ID;16206;1.04679;1.53245;6.2378;0.0174533;1.95127;1.26101;1.94037;0.401449;0.613196
ID;16207;0.72898;1.02313;5.59392;0.0174533;3.30478;0;1.5708;0;0.99335
ID;16208;0.375133;0.751067;6.07888;0.0174533;1.6762;0.549368;2.30559;5.77339;0.707472
ID;16209;0.539229;1.18245;5.85182;0.0174533;5.49895;0;1.5708;0;0.725935
ID;16210;0.859258;1.51285;5.97778;0.0174533;3.73787;0;1.5708;0;0.781898
ID;16211;0.281242;1.14764;6.18027;0.0174533;4.3948;0;1.5708;0;0.505067
ID;16212;1.03492;1.44295;6.08962;0.0174533;5.729;0;1.5708;0;0.59405
ID;16213;0.791057;1.07748;5.8072;0.0174533;2.11967;1.37566;2.5607;6.23024;0.953378
ID;16214;0.578894;1.10799;5.81489;0.0174533;2.11343;0.673138;2.16673;5.87764;0.812909
ID;16215;1.06009;1.60689;6.05088;0.0174533;5.49963;0;1.5708;0;0.557311
ID;16216;0.634868;0.741113;5.86928;0.0174533;4.60233;0;1.5708;0;0.77189
ID;16217;0.868664;1.37277;5.75921;0.0174533;1.73241;1.18698;1.94442;6.06405;0.705479
ID;16218;0.782586;1.52757;6.02489;0.0174533;6.22768;0;1.5708;0;0.817765
ID;16219;0.696836;0.56225;5.86784;0.0174533;3.93655;0;1.5708;0;0.627105
ID;16220;0.741737;1.10475;5.98645;0.0174533;2.08731;0.957127;2.00754;0.241035;0.8355
ID;16221;0.144402;1.52498;6.14851;0.0174533;4.73471;0;1.5708;0;0.2004
ID;16222;0.929283;1.25789;5.64243;0.0174533;0.976255;0.990988;2.07725;6.10881;0.935053
ID;16223;0.548868;1.11714;6.04939;0.0174533;1.61669;1.03465;2.47454;0.575622;0.575893
ID;16224;0.867944;1.54001;5.83462;0.0174533;1.68518;2.31384;2.35707;0.981079;0.600452
ID;16225;0.792954;1.48912;5.85296;0.0174533;2.17455;2.17969;2.74466;0.769804;0.950852
ID;16226;0.302862;1.44485;6.14013;0.0174533;6.04455;0;1.5708;0;0.349702
ID;16227;0.328936;1.35932;6.02835;0.0174533;0.965853;0.385017;1.8981;5.91088;0.554601
ID;16228;0.982737;1.29519;5.69832;0.0174533;5.08302;0;1.5708;0;0.918943
ID;16229;0.314898;1.1113;6.13957;0.0174533;0.45481;0.421199;1.50527;6.00495;0.420423
ID;16230;0.28211;1.56102;6.20858;0.0174533;0.394573;0.419347;1.84948;6.13361;0.332043
