ID;ID;phi1;PHI;phi2;q0;q1;q2;q3;phi1;PHI;phi2;q0B;q1B;q2B;q3B;misorientationCubicEulerAB;misoriQxQAB;misoriQuatCubic0;misoriQuatCubic1;misoriQuatCubic2;misoriQuatCubic3
ID;122;0.272331;1.32715;6.09453;-0.787105;-0.599649;-0.140716;-0.0329494;0.272331;1.32715;6.09453;-0.787105;-0.599649;-0.140716;-0.0329494;0;0;1;1.04083e-17;0;0
ID;123;0.590937;1.11711;6.08881;-0.831406;-0.489629;-0.202787;-0.167046;0.590937;1.11711;6.08881;-0.831406;-0.489629;-0.202787;-0.167046;2.98023e-08;2.98023e-08;1;0;0;0
ID;124;0.721977;1.16778;6.11043;-0.803064;-0.497021;-0.238476;-0.226246;0.721977;1.16778;6.11043;-0.803064;-0.497021;-0.238476;-0.226246;0;0;1;0;0;0
ID;125;1.45634;1.56845;6.1979;-0.548004;-0.506644;-0.492076;-0.448179;1.45634;1.56845;6.1979;-0.548004;-0.506644;-0.492076;-0.448179;0;0;1;2.77556e-17;0;0
ID;126;0.817034;1.04146;5.53806;-0.866896;-0.353311;-0.350271;-0.031184;0.817034;1.04146;5.53806;-0.866896;-0.353311;-0.350271;-0.031184;2.98023e-08;2.98023e-08;1;8.67362e-18;3.46945e-18;0
ID;127;0.950054;1.09402;5.89036;-0.821148;-0.407228;-0.323585;-0.234891;0.950054;1.09402;5.89036;-0.821148;-0.407228;-0.323585;-0.234891;0;0;1;2.77556e-17;1.38778e-17;0
ID;128;0.555695;1.54236;5.84859;-0.715774;-0.613275;-0.331177;-0.043394;0.555695;1.54236;5.84859;-0.715774;-0.613275;-0.331177;-0.043394;2.98023e-08;2.98023e-08;1;1.70003e-16;9.02056e-17;3.46945e-18
ID;129;0.970055;1.08498;5.9233;-0.816878;-0.40627;-0.318556;-0.257249;0.970055;1.08498;5.9233;-0.816878;-0.40627;-0.318556;-0.257249;0;0;1;1.38778e-17;0;0
ID;130;0.941893;1.26802;5.67789;-0.794274;-0.423793;-0.413903;-0.134953;0.941893;1.26802;5.67789;-0.794274;-0.423793;-0.413903;-0.134953;0;0;1;2.77556e-17;0;0
ID;131;0.778301;1.6093;5.66834;-0.691048;-0.552725;-0.462324;-0.0566053;0.778301;1.6093;5.66834;-0.691048;-0.552725;-0.462324;-0.0566053;0;0;1;2.08167e-17;1.38778e-17;0
ID;132;0.927541;1.10632;5.84451;-0.825577;-0.40749;-0.331621;-0.205916;0.927541;1.10632;5.84451;-0.825577;-0.40749;-0.331621;-0.205916;0;0;1;0;0;0
ID;133;0.869685;1.16888;5.76869;-0.820903;-0.424786;-0.352088;-0.147339;0.869685;1.16888;5.76869;-0.820903;-0.424786;-0.352088;-0.147339;0;0;1;1.17961e-16;5.55112e-17;2.77556e-17
ID;134;0.620068;0.345386;5.76797;-0.983772;-0.144887;-0.0923867;-0.0516235;0.620068;0.345386;5.76797;-0.983772;-0.144887;-0.0923867;-0.0516235;0;0;1;5.20417e-18;0;0
ID;135;0.461457;1.49695;6.04338;-0.728233;-0.639116;-0.233752;-0.0810407;0.461457;1.49695;6.04338;-0.728233;-0.639116;-0.233752;-0.0810407;4.21468e-08;4.21468e-08;1;1.38778e-17;6.93889e-18;0
ID;136;0.847153;0.452322;5.69391;-0.966445;-0.168847;-0.147558;-0.125308;0.847153;0.452322;5.69391;-0.966445;-0.168847;-0.147558;-0.125308;2.98023e-08;2.98023e-08;1;1.21431e-16;6.93889e-17;1.38778e-17
ID;137;0.599937;1.7027;5.82009;-0.657427;-0.648401;-0.38123;-0.0450527;0.599937;1.7027;5.82009;-0.657427;-0.648401;-0.38123;-0.0450527;2.98023e-08;2.98023e-08;1;2.08167e-17;3.46945e-18;0
ID;138;0.840023;1.26897;5.91348;-0.78321;-0.487596;-0.337075;-0.187651;0.840023;1.26897;5.91348;-0.78321;-0.487596;-0.337075;-0.187651;0;0;1;2.77556e-17;0;0
ID;139;0.691521;1.36154;5.81636;-0.772189;-0.526747;-0.344487;-0.0871193;0.691521;1.36154;5.81636;-0.772189;-0.526747;-0.344487;-0.0871193;2.98023e-08;2.98023e-08;1;6.93889e-18;0;0
ID;140;1.02248;1.60174;5.75329;-0.675079;-0.512329;-0.502977;-0.16971;1.02248;1.60174;5.75329;-0.675079;-0.512329;-0.502977;-0.16971;2.98023e-08;2.98023e-08;1;0;0;0
ID;141;0.762488;1.56788;6.05291;-0.683211;-0.620861;-0.336268;-0.186222;0.762488;1.56788;6.05291;-0.683211;-0.620861;-0.336268;-0.186222;0;0;1;2.77556e-17;0;0
ID;142;1.0538;1.6492;5.84308;-0.647143;-0.538784;-0.498872;-0.20505;1.0538;1.6492;5.84308;-0.647143;-0.538784;-0.498872;-0.20505;0;0;1;1.38778e-17;0;0
ID;143;0.709322;1.73566;5.64417;-0.646086;-0.596018;-0.476256;-0.0227209;0.709322;1.73566;5.64417;-0.646086;-0.596018;-0.476256;-0.0227209;5.16191e-08;5.16191e-08;1;1.56125e-17;1.21431e-17;0
ID;144;0.612184;1.10243;5.88041;-0.847225;-0.457717;-0.254516;-0.0890327;0.612184;1.10243;5.88041;-0.847225;-0.457717;-0.254516;-0.0890327;2.98023e-08;2.98023e-08;1;2.08167e-17;0;0
ID;145;0.349792;1.32871;6.06991;-0.785482;-0.592277;-0.171295;-0.0536993;0.349792;1.32871;6.06991;-0.785482;-0.592277;-0.171295;-0.0536993;0;0;1;1.38778e-17;0;0
ID;146;1.01557;1.19626;6.05676;-0.762893;-0.457966;-0.327636;-0.317674;1.01557;1.19626;6.05676;-0.762893;-0.457966;-0.327636;-0.317674;0;0;1;2.77556e-17;0;0
ID;147;0.409214;1.10088;5.94324;-0.851784;-0.486793;-0.191378;-0.0295132;0.409214;1.10088;5.94324;-0.851784;-0.486793;-0.191378;-0.0295132;0;0;1;3.46945e-18;1.73472e-18;0
ID;148;0.31796;1.30203;6.14918;-0.792108;-0.590585;-0.13578;-0.0730634;0.31796;1.30203;6.14918;-0.792108;-0.590585;-0.13578;-0.0730634;0;0;1;6.93889e-18;0;0
ID;149;0.486332;1.34762;6.02906;-0.776188;-0.581692;-0.22577;-0.0905259;0.486332;1.34762;6.02906;-0.776188;-0.581692;-0.22577;-0.0905259;0;0;1;1.38778e-17;0;0
ID;150;0.626946;0.693719;5.91492;-0.932589;-0.29872;-0.162264;-0.1213;0.626946;0.693719;5.91492;-0.932589;-0.29872;-0.162264;-0.1213;0;0;1;6.245e-17;4.85723e-17;1.38778e-17
ID;151;0.362665;1.32348;6.1557;-0.783476;-0.596129;-0.149094;-0.0925546;0.362665;1.32348;6.1557;-0.783476;-0.596129;-0.149094;-0.0925546;0;0;1;6.93889e-18;0;0
ID;152;0.726955;1.53103;6.26151;-0.676657;-0.64493;-0.25335;-0.249026;0.726955;1.53103;6.26151;-0.676657;-0.64493;-0.25335;-0.249026;2.98023e-08;2.98023e-08;1;0;0;0
ID;153;0.487876;1.51839;5.97766;-0.722378;-0.634882;-0.265957;-0.0660471;0.487876;1.51839;5.97766;-0.722378;-0.634882;-0.265957;-0.0660471;0;0;1;6.93889e-18;0;0
ID;154;0.521063;1.61358;5.97061;-0.688064;-0.660247;-0.292335;-0.0719858;0.521063;1.61358;5.97061;-0.688064;-0.660247;-0.292335;-0.0719858;0;0;1;5.89806e-17;2.77556e-17;1.38778e-17
ID;155;0.470395;1.42129;6.04836;-0.752691;-0.612187;-0.225279;-0.0890663;0.470395;1.42129;6.04836;-0.752691;-0.612187;-0.225279;-0.0890663;0;0;1;0;0;0
ID;156;0.377342;1.27203;6.20624;-0.795412;-0.578736;-0.133764;-0.120377;0.377342;1.27203;6.20624;-0.795412;-0.578736;-0.133764;-0.120377;0;0;1;1.38778e-17;0;0
ID;157;1.03894;1.01838;5.76043;-0.84422;-0.346259;-0.34312;-0.222858;1.03894;1.01838;5.76043;-0.84422;-0.346259;-0.34312;-0.222858;0;0;1;2.77556e-17;0;0
ID;158;0.521401;1.58508;6.14601;-0.689125;-0.673877;-0.230282;-0.134044;0.521401;1.58508;6.14601;-0.689125;-0.673877;-0.230282;-0.134044;0;0;1;0;0;0
ID;159;0.693909;0.918142;6.03767;-0.874029;-0.395125;-0.200568;-0.199303;0.693909;0.918142;6.03767;-0.874029;-0.395125;-0.200568;-0.199303;0;0;1;1.38778e-17;0;0
ID;160;0.655404;0.99692;5.91777;-0.869104;-0.41714;-0.233556;-0.126904;0.655404;0.99692;5.91777;-0.869104;-0.41714;-0.233556;-0.126904;0;0;1;5.89806e-17;1.38778e-17;6.93889e-18
ID;161;0.783243;1.60417;5.83902;-0.685241;-0.58764;-0.413962;-0.1173;0.783243;1.60417;5.83902;-0.685241;-0.58764;-0.413962;-0.1173;4.21468e-08;4.21468e-08;1;6.245e-17;4.16334e-17;0
ID;162;0.281209;1.0382;6.19739;-0.864126;-0.487768;-0.0905241;-0.0847024;0.281209;1.0382;6.19739;-0.864126;-0.487768;-0.0905241;-0.0847024;0;0;1;1.12757e-16;1.38778e-17;0
ID;163;1.2451;1.62603;6.1859;-0.577193;-0.5688;-0.451743;-0.373152;1.2451;1.62603;6.1859;-0.577193;-0.5688;-0.451743;-0.373152;0;0;1;2.77556e-17;0;0
ID;164;1.15715;1.37998;5.90124;-0.71404;-0.457171;-0.442905;-0.291508;1.15715;1.37998;5.90124;-0.71404;-0.457171;-0.442905;-0.291508;0;0;1;2.77556e-17;0;0
ID;165;0.778639;1.33404;6.15371;-0.744644;-0.555964;-0.271347;-0.250561;0.778639;1.33404;6.15371;-0.744644;-0.555964;-0.271347;-0.250561;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;166;1.34955;1.4603;6.19323;-0.602128;-0.501549;-0.439674;-0.438836;1.34955;1.4603;6.19323;-0.602128;-0.501549;-0.439674;-0.438836;2.98023e-08;2.98023e-08;1;0;0;0
ID;167;1.19056;1.32841;6.04381;-0.700023;-0.465479;-0.40413;-0.360523;1.19056;1.32841;6.04381;-0.700023;-0.465479;-0.40413;-0.360523;0;0;1;0;0;0
ID;168;1.15261;1.20172;5.91478;-0.76225;-0.40959;-0.389691;-0.315202;1.15261;1.20172;5.91478;-0.76225;-0.40959;-0.389691;-0.315202;0;0;1;1.11022e-16;8.32667e-17;2.77556e-17
ID;169;0.590667;1.28397;6.14701;-0.780318;-0.559677;-0.212854;-0.18044;0.590667;1.28397;6.14701;-0.780318;-0.559677;-0.212854;-0.18044;0;0;1;1.38778e-17;0;0
ID;170;0.83661;1.79677;5.75589;-0.615439;-0.607351;-0.493105;-0.0959488;0.83661;1.79677;5.75589;-0.615439;-0.607351;-0.493105;-0.0959488;0;0;1;1.38778e-17;6.93889e-18;0
ID;171;0.99388;1.495;6.18802;-0.660584;-0.58149;-0.352148;-0.318574;0.99388;1.495;6.18802;-0.660584;-0.58149;-0.352148;-0.318574;0;0;1;0;0;0
ID;172;0.738849;1.53847;6.01585;-0.698568;-0.609401;-0.335368;-0.167813;0.738849;1.53847;6.01585;-0.698568;-0.609401;-0.335368;-0.167813;0;0;1;1.38778e-17;0;0
ID;173;0.660527;1.23451;6.11668;-0.79072;-0.530013;-0.23258;-0.199387;0.660527;1.23451;6.11668;-0.79072;-0.530013;-0.23258;-0.199387;0;0;1;1.38778e-17;0;0
ID;174;1.00009;0.956724;5.92331;-0.842655;-0.357942;-0.289443;-0.279345;1.00009;0.956724;5.92331;-0.842655;-0.357942;-0.289443;-0.279345;0;0;1;8.32667e-17;2.77556e-17;0
ID;175;1.17886;1.1895;5.97792;-0.750521;-0.412984;-0.378658;-0.350399;1.17886;1.1895;5.97792;-0.750521;-0.412984;-0.378658;-0.350399;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;176;0.165766;1.46336;6.11862;-0.744054;-0.659027;-0.109851;-0.000444855;0.165766;1.46336;6.11862;-0.744054;-0.659027;-0.109851;-0.000444855;0;0;1;5.20417e-18;3.63208e-18;0
ID;177;0.519287;1.18302;6.12435;-0.816656;-0.525867;-0.185462;-0.148798;0.519287;1.18302;6.12435;-0.816656;-0.525867;-0.185462;-0.148798;0;0;1;1.14492e-16;1.38778e-17;1.38778e-17
ID;178;0.674563;1.779;5.61427;-0.629799;-0.607998;-0.483414;-0.00177766;0.674563;1.779;5.61427;-0.629799;-0.607998;-0.483414;-0.00177766;2.98023e-08;2.98023e-08;1;5.59448e-17;4.03323e-17;2.1684e-19
ID;179;1.12366;1.50449;5.89999;-0.680683;-0.49835;-0.46746;-0.264195;1.12366;1.50449;5.89999;-0.680683;-0.49835;-0.46746;-0.264195;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;180;1.11332;1.35982;5.82661;-0.73608;-0.444775;-0.444373;-0.250788;1.11332;1.35982;5.82661;-0.73608;-0.444775;-0.444373;-0.250788;0;0;1;3.88578e-16;9.71445e-17;2.77556e-17
ID;181;0.666008;0.974536;5.8141;-0.879335;-0.394809;-0.251695;-0.0868624;0.666008;0.974536;5.8141;-0.879335;-0.394809;-0.251695;-0.0868624;2.98023e-08;2.98023e-08;1;5.55112e-17;2.08167e-17;1.38778e-17
ID;182;1.38042;1.50194;6.13038;-0.597587;-0.491471;-0.473344;-0.42106;1.38042;1.50194;6.13038;-0.597587;-0.491471;-0.473344;-0.42106;0;0;1;2.77556e-17;0;0
ID;183;1.10994;1.34541;5.96906;-0.721035;-0.471711;-0.407119;-0.303068;1.10994;1.34541;5.96906;-0.721035;-0.471711;-0.407119;-0.303068;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;184;0.977566;1.16814;5.92285;-0.794812;-0.432578;-0.341975;-0.253385;0.977566;1.16814;5.92285;-0.794812;-0.432578;-0.341975;-0.253385;0;0;1;1.38778e-17;0;0
ID;185;0.656738;1.36901;6.18594;-0.744614;-0.587889;-0.232763;-0.213912;0.656738;1.36901;6.18594;-0.744614;-0.587889;-0.232763;-0.213912;0;0;1;0;0;0
ID;186;0.832945;0.537361;5.73472;-0.954386;-0.204615;-0.169119;-0.136673;0.832945;0.537361;5.73472;-0.954386;-0.204615;-0.169119;-0.136673;0;0;1;9.36751e-17;3.81639e-17;0
ID;187;0.830622;1.2433;5.55698;-0.811812;-0.414667;-0.408917;-0.04242;0.830622;1.2433;5.55698;-0.811812;-0.414667;-0.408917;-0.04242;2.98023e-08;2.98023e-08;1;1.73472e-17;0;0
ID;188;0.203893;0.67578;6.08079;-0.943456;-0.324681;-0.066879;-0.000707872;0.203893;0.67578;6.08079;-0.943456;-0.324681;-0.066879;-0.000707872;0;0;1;1.11029e-16;5.28549e-18;2.81893e-18
ID;189;1.1025;1.67511;6.08963;-0.601347;-0.592383;-0.448489;-0.293806;1.1025;1.67511;6.08963;-0.601347;-0.592383;-0.448489;-0.293806;0;0;1;2.77556e-17;0;0
ID;190;0.576958;1.21311;5.87041;-0.818849;-0.501655;-0.270722;-0.0673705;0.576958;1.21311;5.87041;-0.818849;-0.501655;-0.270722;-0.0673705;0;0;1;1.38778e-17;6.93889e-18;0
ID;191;0.774151;1.36554;5.61034;-0.774834;-0.472888;-0.417692;-0.0392803;0.774151;1.36554;5.61034;-0.774834;-0.472888;-0.417692;-0.0392803;0;0;1;3.46945e-18;3.46945e-18;0
ID;192;0.742864;1.54258;5.91619;-0.704388;-0.592458;-0.367268;-0.133961;0.742864;1.54258;5.91619;-0.704388;-0.592458;-0.367268;-0.133961;0;0;1;1.38778e-17;0;0
ID;193;0.951481;0.92438;5.6954;-0.880319;-0.320237;-0.310296;-0.161873;0.951481;0.92438;5.6954;-0.880319;-0.320237;-0.310296;-0.161873;0;0;1;6.93889e-18;0;0
ID;194;0.442083;1.07101;5.86774;-0.859934;-0.464086;-0.212147;-0.0114533;0.442083;1.07101;5.86774;-0.859934;-0.464086;-0.212147;-0.0114533;0;0;1;1.66967e-16;6.33174e-17;3.46945e-18
ID;195;0.235154;1.24646;6.12888;-0.811333;-0.572631;-0.112939;-0.0328168;0.235154;1.24646;6.12888;-0.811333;-0.572631;-0.112939;-0.0328168;0;0;1;3.46945e-18;0;0
ID;196;0.43748;0.920899;6.05819;-0.890801;-0.420197;-0.144508;-0.0950001;0.43748;0.920899;6.05819;-0.890801;-0.420197;-0.144508;-0.0950001;0;0;1;1.38778e-17;0;0
ID;197;0.74903;1.64003;5.99069;-0.664514;-0.634234;-0.363782;-0.154376;0.74903;1.64003;5.99069;-0.664514;-0.634234;-0.363782;-0.154376;4.21468e-08;4.21468e-08;1;1.38778e-17;0;0
ID;198;0.291202;1.51194;6.25229;-0.721453;-0.677117;-0.11;-0.0944352;0.291202;1.51194;6.25229;-0.721453;-0.677117;-0.11;-0.0944352;0;0;1;0;0;0
ID;199;0.997007;0.793077;5.76441;-0.89616;-0.280511;-0.26549;-0.218463;0.997007;0.793077;5.76441;-0.89616;-0.280511;-0.26549;-0.218463;0;0;1;1.38778e-17;0;0
ID;200;0.925882;1.37238;6.15108;-0.713527;-0.546991;-0.319753;-0.299061;0.925882;1.37238;6.15108;-0.713527;-0.546991;-0.319753;-0.299061;0;0;1;8.32667e-17;2.77556e-17;0
ID;201;0.87277;1.72539;5.92099;-0.629313;-0.61933;-0.439797;-0.164238;0.87277;1.72539;5.92099;-0.629313;-0.61933;-0.439797;-0.164238;0;0;1;4.16334e-16;6.93889e-17;0
ID;202;0.618306;0.725851;5.92793;-0.926788;-0.313774;-0.166068;-0.122605;0.618306;0.725851;5.92793;-0.926788;-0.313774;-0.166068;-0.122605;0;0;1;6.93889e-18;0;0
ID;203;1.02945;1.78096;5.80532;-0.605266;-0.566857;-0.531964;-0.171292;1.02945;1.78096;5.80532;-0.605266;-0.566857;-0.531964;-0.171292;0;0;1;1.38778e-17;0;0
ID;204;1.28301;1.46527;6.19778;-0.61407;-0.51829;-0.422739;-0.419028;1.28301;1.46527;6.19778;-0.61407;-0.51829;-0.422739;-0.419028;0;0;1;2.77556e-17;0;0
ID;205;0.940709;1.72778;5.9472;-0.620023;-0.610642;-0.453084;-0.193401;0.940709;1.72778;5.9472;-0.620023;-0.610642;-0.453084;-0.193401;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;206;0.510344;0.469464;5.8921;-0.970848;-0.209356;-0.101315;-0.0579586;0.510344;0.469464;5.8921;-0.970848;-0.209356;-0.101315;-0.0579586;4.21468e-08;4.21468e-08;1;2.86229e-16;1.249e-16;6.93889e-18
ID;207;0.854827;1.74684;5.80144;-0.631069;-0.601637;-0.474972;-0.119106;0.854827;1.74684;5.80144;-0.631069;-0.601637;-0.474972;-0.119106;0;0;1;2.77556e-17;0;0
ID;208;0.620415;1.59488;5.80766;-0.696708;-0.6108;-0.37278;-0.0505624;0.620415;1.59488;5.80766;-0.696708;-0.6108;-0.37278;-0.0505624;0;0;1;2.77556e-17;0;0
ID;209;0.662179;1.62266;5.94184;-0.679695;-0.635812;-0.3488;-0.109981;0.662179;1.62266;5.94184;-0.679695;-0.635812;-0.3488;-0.109981;0;0;1;1.38778e-17;0;0
ID;210;0.290025;1.39598;6.02805;-0.766019;-0.618951;-0.173019;-0.0133652;0.290025;1.39598;6.02805;-0.766019;-0.618951;-0.173019;-0.0133652;4.21468e-08;4.21468e-08;1;5.20417e-18;3.46945e-18;0
ID;211;0.690619;1.27278;5.60882;-0.804219;-0.461176;-0.37484;-0.00653568;0.690619;1.27278;5.60882;-0.804219;-0.461176;-0.37484;-0.00653568;2.98023e-08;2.98023e-08;1;2.34188e-17;1.38778e-17;0
ID;212;0.342515;1.10635;6.00514;-0.850418;-0.500305;-0.160416;-0.0274226;0.342515;1.10635;6.00514;-0.850418;-0.500305;-0.160416;-0.0274226;2.98023e-08;2.98023e-08;1;3.46945e-18;1.73472e-18;0
ID;213;1.06702;1.48871;5.92485;-0.689832;-0.512604;-0.442988;-0.255207;1.06702;1.48871;5.92485;-0.689832;-0.512604;-0.442988;-0.255207;2.98023e-08;2.98023e-08;1;0;0;0
ID;214;0.849936;1.25652;5.78729;-0.796409;-0.459616;-0.366317;-0.142473;0.849936;1.25652;5.78729;-0.796409;-0.459616;-0.366317;-0.142473;0;0;1;2.77556e-17;0;0
ID;215;0.845814;1.27203;5.66006;-0.799489;-0.440853;-0.398091;-0.0893872;0.845814;1.27203;5.66006;-0.799489;-0.440853;-0.398091;-0.0893872;0;0;1;0;0;0
ID;216;0.882076;1.70279;5.67521;-0.652757;-0.552919;-0.509985;-0.0900237;0.882076;1.70279;5.67521;-0.652757;-0.552919;-0.509985;-0.0900237;2.98023e-08;2.98023e-08;1;1.38778e-17;6.93889e-18;0
ID;217;0.873458;1.54122;5.70907;-0.709464;-0.521945;-0.461288;-0.106988;0.873458;1.54122;5.70907;-0.709464;-0.521945;-0.461288;-0.106988;0;0;1;6.245e-17;6.245e-17;0
ID;218;0.937511;1.32958;5.9604;-0.750161;-0.498414;-0.363513;-0.238119;0.937511;1.32958;5.9604;-0.750161;-0.498414;-0.363513;-0.238119;0;0;1;0;0;0
ID;219;0.736115;1.1521;5.99552;-0.817626;-0.474896;-0.266815;-0.186469;0.736115;1.1521;5.99552;-0.817626;-0.474896;-0.266815;-0.186469;0;0;1;0;0;0
ID;220;0.473098;1.00012;6.01382;-0.873004;-0.446818;-0.173937;-0.08924;0.473098;1.00012;6.01382;-0.873004;-0.446818;-0.173937;-0.08924;0;0;1;1.38778e-17;0;0
ID;221;0.598261;1.58595;5.84449;-0.699499;-0.618808;-0.353058;-0.0559254;0.598261;1.58595;5.84449;-0.699499;-0.618808;-0.353058;-0.0559254;2.98023e-08;2.98023e-08;1;1.38778e-17;6.93889e-18;0
ID;222;0.178616;1.52242;6.10675;-0.724002;-0.678956;-0.121814;-0.000790022;0.178616;1.52242;6.10675;-0.724002;-0.678956;-0.121814;-0.000790022;0;0;1;6.72205e-18;4.01155e-18;0
ID;223;0.362059;1.46902;6.13523;-0.73791;-0.64855;-0.169065;-0.0792983;0.362059;1.46902;6.13523;-0.73791;-0.64855;-0.169065;-0.0792983;0;0;1;1.14492e-16;1.38778e-17;0
ID;224;0.795516;1.38354;6.10983;-0.733154;-0.564504;-0.297078;-0.235722;0.795516;1.38354;6.10983;-0.733154;-0.564504;-0.297078;-0.235722;0;0;1;5.55112e-17;2.77556e-17;0
ID;225;0.38698;1.31144;6.07252;-0.78953;-0.582711;-0.179503;-0.0697833;0.38698;1.31144;6.07252;-0.78953;-0.582711;-0.179503;-0.0697833;0;0;1;0;0;0
ID;226;0.726804;1.65731;6.01007;-0.658554;-0.646812;-0.35332;-0.152006;0.726804;1.65731;6.01007;-0.658554;-0.646812;-0.35332;-0.152006;0;0;1;6.245e-17;2.77556e-17;1.38778e-17
ID;227;0.441035;1.25353;6.17333;-0.79885;-0.564419;-0.159521;-0.133505;0.441035;1.25353;6.17333;-0.79885;-0.564419;-0.159521;-0.133505;0;0;1;0;0;0
ID;228;0.746527;1.5255;5.79997;-0.716683;-0.564369;-0.398554;-0.0949052;0.746527;1.5255;5.79997;-0.716683;-0.564369;-0.398554;-0.0949052;0;0;1;0;0;0
ID;229;0.28103;1.10539;6.16646;-0.848242;-0.514636;-0.103721;-0.0698413;0.28103;1.10539;6.16646;-0.848242;-0.514636;-0.103721;-0.0698413;0;0;1;6.93889e-18;0;0
ID;230;1.00604;1.39774;6.15175;-0.693528;-0.542077;-0.346491;-0.324214;1.00604;1.39774;6.15175;-0.693528;-0.542077;-0.346491;-0.324214;0;0;1;2.77556e-17;0;0
ID;231;0.949108;1.16741;5.90519;-0.800636;-0.434178;-0.339446;-0.235049;0.949108;1.16741;5.90519;-0.800636;-0.434178;-0.339446;-0.235049;0;0;1;1.38778e-17;0;0
ID;232;0.74377;0.909974;5.97092;-0.877441;-0.379601;-0.221405;-0.192304;0.74377;0.909974;5.97092;-0.877441;-0.379601;-0.221405;-0.192304;0;0;1;0;0;0
ID;233;0.797046;1.11513;6.08346;-0.810982;-0.464757;-0.252925;-0.249676;0.797046;1.11513;6.08346;-0.810982;-0.464757;-0.252925;-0.249676;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;234;0.730034;1.34632;5.57589;-0.781804;-0.46927;-0.410475;-0.0088872;0.730034;1.34632;5.57589;-0.781804;-0.46927;-0.410475;-0.0088872;0;0;1;2.77556e-17;1.73472e-18;0
ID;235;0.897908;1.01544;5.89885;-0.845203;-0.389641;-0.290786;-0.221934;0.897908;1.01544;5.89885;-0.845203;-0.389641;-0.290786;-0.221934;0;0;1;2.77556e-17;0;0
ID;236;0.640167;1.22494;5.79105;-0.815991;-0.485189;-0.308364;-0.0605054;0.640167;1.22494;5.79105;-0.815991;-0.485189;-0.308364;-0.0605054;2.98023e-08;2.98023e-08;1;5.89806e-17;3.81639e-17;6.93889e-18
ID;237;1.15883;1.63021;5.88732;-0.636492;-0.518759;-0.51047;-0.255318;1.15883;1.63021;5.88732;-0.636492;-0.518759;-0.51047;-0.255318;0;0;1;2.77556e-17;0;0
ID;238;0.641497;0.891817;5.66387;-0.902164;-0.348381;-0.254226;-0.0100069;0.641497;0.891817;5.66387;-0.902164;-0.348381;-0.254226;-0.0100069;0;0;1;1.67401e-16;9.80119e-17;1.9082e-17
ID;239;0.84443;1.30891;5.9875;-0.763703;-0.512469;-0.328519;-0.21496;0.84443;1.30891;5.9875;-0.763703;-0.512469;-0.328519;-0.21496;0;0;1;1.38778e-17;0;0
ID;240;0.633404;1.27833;6.04602;-0.786893;-0.540901;-0.251536;-0.157972;0.633404;1.27833;6.04602;-0.786893;-0.540901;-0.251536;-0.157972;0;0;1;0;0;0
ID;241;0.679433;0.923446;5.87653;-0.886972;-0.381402;-0.230206;-0.121728;0.679433;0.923446;5.87653;-0.886972;-0.381402;-0.230206;-0.121728;0;0;1;5.89806e-17;3.46945e-17;1.38778e-17
ID;242;0.340596;1.60588;6.00252;-0.694281;-0.684973;-0.219892;-0.0208111;0.340596;1.60588;6.00252;-0.694281;-0.684973;-0.219892;-0.0208111;2.98023e-08;2.98023e-08;1;8.67362e-18;0;0
ID;243;1.204;1.40471;5.93674;-0.694224;-0.461428;-0.452128;-0.31736;1.204;1.40471;5.93674;-0.694224;-0.461428;-0.452128;-0.31736;0;0;1;0;0;0
ID;244;0.39925;0.492293;6.00579;-0.968059;-0.229856;-0.0808749;-0.059054;0.39925;0.492293;6.00579;-0.968059;-0.229856;-0.0808749;-0.059054;0;0;1;2.27249e-16;6.59195e-17;0
ID;245;0.79633;1.44095;5.73157;-0.745873;-0.51549;-0.411741;-0.0917224;0.79633;1.44095;5.73157;-0.745873;-0.51549;-0.411741;-0.0917224;0;0;1;1.38778e-17;6.93889e-18;0
ID;246;0.359425;1.22251;6.13203;-0.814493;-0.555295;-0.144924;-0.0851236;0.359425;1.22251;6.13203;-0.814493;-0.555295;-0.144924;-0.0851236;0;0;1;6.93889e-18;0;0
ID;247;0.639008;0.867854;6.03603;-0.889963;-0.379837;-0.180252;-0.176633;0.639008;0.867854;6.03603;-0.889963;-0.379837;-0.180252;-0.176633;0;0;1;1.38778e-17;0;0
ID;248;0.337803;1.37718;6.07539;-0.770513;-0.611949;-0.171207;-0.0501573;0.337803;1.37718;6.07539;-0.770513;-0.611949;-0.171207;-0.0501573;0;0;1;1.04083e-17;6.93889e-18;0
ID;249;0.601755;1.2843;6.06307;-0.786274;-0.549058;-0.239247;-0.151886;0.601755;1.2843;6.06307;-0.786274;-0.549058;-0.239247;-0.151886;2.98023e-08;2.98023e-08;1;1.38778e-17;0;0
ID;250;0.681683;0.823172;5.94425;-0.903062;-0.349093;-0.19541;-0.156294;0.681683;0.823172;5.94425;-0.903062;-0.349093;-0.19541;-0.156294;0;0;1;6.245e-17;2.08167e-17;0
